Date,Product,Region,Units_Sold,Revenue,Salesperson,Channel,Customer_Type
2024-04-24,Walnuts,North,10,76.56,Anita,Online,Wholesale
2024-04-24,Cashews,South,43,713.34,Anita,Online,Wholesale
2024-04-24,Pistachios,South,26,180.18,Anita,Offline,Retail
2024-04-24,Cashews,West,6,65.65,Ali,Online,Wholesale
2024-04-25,Raisins,North,23,299.98,Anita,Online,Retail
2024-04-26,Raisins,South,43,371.02,Sunil,Offline,Retail
2024-04-26,Walnuts,North,18,152.7,Anita,Offline,Retail
2024-04-26,Almonds,West,27,190.08,Meena,Online,Wholesale
2024-04-26,Pistachios,North,19,286.75,Raj,Offline,Retail
2024-04-27,Cashews,West,31,426.66,Meena,Offline,Wholesale
2024-04-27,Walnuts,North,10,161.09,Meena,Offline,Retail
2024-04-28,Walnuts,North,12,195.57,Ali,Offline,Wholesale
2024-04-28,Cashews,East,26,218.4,Anita,Offline,Wholesale
2024-04-29,Raisins,South,29,280.42,Ali,Online,Retail
2024-04-29,Raisins,South,29,434.62,Ali,Online,Wholesale
2024-04-29,Almonds,East,34,621.84,Meena,Online,Retail
2024-04-29,Raisins,West,9,175.55,Meena,Offline,Retail
2024-04-30,Raisins,East,4,53.89,Meena,Offline,Wholesale
2024-05-01,Raisins,South,15,111.91,Ali,Offline,Retail
2024-05-01,Raisins,North,30,304.52,Meena,Online,Retail
2024-05-01,Almonds,East,22,415.2,Ali,Offline,Wholesale
2024-05-02,Walnuts,North,7,44.28,Meena,Offline,Wholesale
2024-05-02,Pistachios,North,2,16.58,Anita,Online,Retail
2024-05-02,Almonds,West,40,613.71,Meena,Online,Retail
2024-05-02,Almonds,West,50,521.53,Ali,Offline,Wholesale
2024-05-03,Almonds,West,42,475.91,Sunil,Offline,Retail
2024-05-04,Cashews,East,38,548.04,Meena,Offline,Retail
2024-05-04,Pistachios,West,34,356.44,Sunil,Online,Wholesale
2024-05-04,Pistachios,East,3,41.81,Anita,Offline,Wholesale
2024-05-05,Cashews,North,4,34.94,Meena,Offline,Retail
2024-05-05,Pistachios,West,33,185.04,Sunil,Online,Retail
2024-05-06,Cashews,South,19,115.87,Meena,Offline,Wholesale
2024-05-06,Pistachios,North,13,137.13,Ali,Online,Retail
2024-05-06,Cashews,West,9,81.04,Ali,Online,Wholesale
2024-05-07,Cashews,South,30,283.08,Meena,Offline,Retail
2024-05-07,Cashews,West,6,90.69,Sunil,Online,Wholesale
2024-05-08,Pistachios,South,1,10.43,Meena,Online,Wholesale
2024-05-08,Cashews,East,24,252.11,Raj,Offline,Wholesale
2024-05-08,Raisins,South,7,39.71,Sunil,Offline,Retail
2024-05-09,Pistachios,South,24,210.59,Sunil,Offline,Wholesale
2024-05-09,Raisins,West,48,515.42,Anita,Online,Retail
2024-05-09,Walnuts,East,5,27.3,Sunil,Offline,Retail
2024-05-09,Cashews,West,33,555.73,Anita,Offline,Wholesale
2024-05-10,Pistachios,West,49,358.32,Meena,Online,Retail
2024-05-10,Pistachios,North,1,11.7,Sunil,Offline,Retail
2024-05-10,Walnuts,East,46,684.69,Anita,Online,Wholesale
2024-05-10,Raisins,South,37,709.84,Meena,Online,Retail
2024-05-11,Cashews,North,7,55.06,Raj,Online,Retail
2024-05-12,Cashews,East,19,358.06,Sunil,Online,Wholesale
2024-05-12,Cashews,South,41,232.62,Meena,Offline,Wholesale
2024-05-12,Cashews,North,2,14.46,Sunil,Online,Retail
2024-05-13,Raisins,North,22,321.44,Ali,Online,Retail
2024-05-13,Pistachios,South,16,201.24,Anita,Offline,Wholesale
2024-05-13,Cashews,South,37,521.62,Ali,Online,Retail
2024-05-14,Raisins,North,49,821.7,Meena,Offline,Retail
2024-05-15,Pistachios,North,39,770.67,Anita,Offline,Wholesale
2024-05-15,Raisins,East,49,578.67,Ali,Online,Wholesale
2024-05-15,Pistachios,South,18,214.63,Anita,Online,Retail
2024-05-15,Walnuts,West,26,519.43,Raj,Online,Wholesale
2024-05-16,Walnuts,East,36,527.62,Meena,Offline,Retail
2024-05-16,Walnuts,North,31,520.53,Raj,Online,Retail
2024-05-16,Pistachios,South,11,101.88,Anita,Offline,Retail
2024-05-17,Almonds,East,45,740.14,Anita,Online,Wholesale
2024-05-17,Raisins,East,10,156.75,Sunil,Online,Wholesale
2024-05-18,Almonds,West,5,78.92,Anita,Online,Retail
2024-05-18,Cashews,West,19,355.54,Raj,Online,Retail
2024-05-19,Pistachios,North,47,921.53,Anita,Offline,Retail
2024-05-20,Walnuts,South,19,172.9,Sunil,Offline,Wholesale
2024-05-20,Walnuts,South,25,241.48,Sunil,Online,Retail
2024-05-20,Walnuts,North,11,135.51,Raj,Online,Retail
2024-05-20,Pistachios,North,22,338.87,Anita,Offline,Wholesale
2024-05-21,Raisins,West,15,83.29,Meena,Online,Wholesale
2024-05-22,Walnuts,North,37,215.8,Ali,Online,Wholesale
2024-05-23,Cashews,South,42,606.52,Ali,Online,Retail
2024-05-24,Raisins,East,10,106.12,Ali,Offline,Retail
2024-05-25,Raisins,South,39,328.15,Raj,Online,Wholesale
2024-05-26,Cashews,East,47,733.14,Ali,Online,Retail
2024-05-26,Walnuts,South,50,917.55,Anita,Offline,Retail
2024-05-26,Raisins,North,35,445.05,Ali,Online,Retail
2024-05-26,Pistachios,East,42,266.68,Raj,Online,Retail
2024-05-27,Almonds,East,8,155.34,Anita,Offline,Retail
2024-05-27,Cashews,North,41,665.05,Ali,Online,Retail
2024-05-28,Almonds,East,38,732.86,Sunil,Offline,Retail
2024-05-29,Walnuts,North,21,334.51,Meena,Offline,Wholesale
2024-05-29,Cashews,South,16,245.01,Sunil,Offline,Wholesale
2024-05-29,Almonds,East,39,469.57,Sunil,Offline,Retail
2024-05-29,Pistachios,North,50,958.7,Anita,Offline,Retail
2024-05-30,Walnuts,West,18,192.64,Raj,Online,Retail
2024-05-30,Cashews,East,7,35.21,Anita,Offline,Wholesale
2024-05-30,Almonds,West,7,36.69,Anita,Online,Retail
2024-05-31,Raisins,West,49,308.24,Sunil,Online,Wholesale
2024-06-01,Walnuts,South,47,552.83,Ali,Online,Wholesale
2024-06-01,Raisins,East,11,94,Meena,Online,Wholesale
2024-06-01,Almonds,East,32,421.35,Sunil,Offline,Wholesale
2024-06-02,Walnuts,East,42,540.62,Ali,Offline,Retail
2024-06-02,Raisins,North,4,74.45,Raj,Offline,Retail
2024-06-02,Almonds,East,28,485.72,Meena,Offline,Retail
2024-06-02,Cashews,West,14,145.25,Sunil,Offline,Retail
2024-06-03,Walnuts,West,36,668.22,Meena,Online,Wholesale
2024-06-03,Pistachios,North,17,294.55,Anita,Offline,Retail
2024-06-03,Walnuts,East,29,549.75,Raj,Offline,Retail
2024-06-03,Cashews,North,10,127.51,Sunil,Offline,Wholesale
2024-06-04,Cashews,West,10,90.58,Anita,Offline,Retail
2024-06-04,Walnuts,South,9,140.23,Anita,Online,Wholesale
2024-06-04,Pistachios,South,43,301.73,Sunil,Offline,Retail
2024-06-05,Walnuts,South,42,452.06,Ali,Online,Retail
2024-06-06,Cashews,West,14,84.58,Meena,Offline,Retail
2024-06-07,Raisins,East,49,469.76,Ali,Online,Wholesale
2024-06-07,Almonds,South,8,130.1,Sunil,Offline,Wholesale
2024-06-08,Almonds,South,2,26.77,Sunil,Offline,Retail
2024-06-08,Raisins,East,24,389.62,Meena,Offline,Retail
2024-06-08,Pistachios,South,1,12.43,Raj,Online,Wholesale
2024-06-09,Walnuts,East,19,324.21,Raj,Offline,Retail
2024-06-09,Cashews,South,21,206.75,Sunil,Offline,Wholesale
2024-06-09,Almonds,East,6,42.31,Anita,Online,Wholesale
2024-06-10,Almonds,South,24,469.27,Anita,Online,Wholesale
2024-06-10,Almonds,North,18,236.64,Raj,Online,Retail
2024-06-11,Almonds,West,1,11.56,Anita,Online,Retail
2024-06-12,Walnuts,North,45,792.29,Meena,Online,Wholesale
2024-06-12,Walnuts,South,29,454.61,Raj,Offline,Wholesale
2024-06-13,Cashews,East,36,641.05,Anita,Online,Retail
2024-06-13,Almonds,West,5,34.62,Sunil,Online,Retail
2024-06-13,Raisins,East,39,563.15,Raj,Offline,Wholesale
2024-06-13,Cashews,South,34,434.5,Anita,Offline,Retail
2024-06-14,Raisins,East,31,297.69,Ali,Online,Wholesale
2024-06-14,Pistachios,North,37,649.99,Meena,Online,Wholesale
2024-06-14,Pistachios,North,44,543.67,Raj,Offline,Wholesale
2024-06-15,Walnuts,South,14,240.55,Raj,Offline,Retail
2024-06-15,Pistachios,West,22,406.35,Sunil,Online,Retail
2024-06-16,Walnuts,East,42,616.86,Sunil,Online,Retail
2024-06-16,Cashews,South,27,258.13,Sunil,Online,Wholesale
2024-06-16,Cashews,North,50,726.29,Sunil,Online,Retail
2024-06-16,Walnuts,South,1,7.78,Sunil,Offline,Retail
2024-06-17,Pistachios,West,41,815.98,Meena,Offline,Retail
2024-06-17,Raisins,East,47,514.03,Anita,Online,Retail
2024-06-17,Walnuts,South,8,58.29,Raj,Offline,Retail
2024-06-17,Walnuts,North,32,569.33,Meena,Online,Wholesale
2024-06-18,Cashews,East,5,32.2,Sunil,Online,Retail
2024-06-18,Cashews,West,16,270.34,Sunil,Online,Retail
2024-06-18,Raisins,West,50,924.94,Meena,Offline,Retail
2024-06-18,Raisins,North,7,113.61,Raj,Online,Retail
2024-06-19,Raisins,East,13,103.16,Sunil,Online,Wholesale
2024-06-19,Walnuts,East,37,703.91,Anita,Offline,Retail
2024-06-19,Pistachios,West,16,160.13,Anita,Online,Retail
2024-06-19,Pistachios,South,47,890.93,Raj,Offline,Retail
2024-06-20,Pistachios,South,45,527.68,Ali,Offline,Retail
2024-06-20,Almonds,East,2,30.63,Sunil,Offline,Retail
2024-06-21,Walnuts,South,13,258.1,Raj,Offline,Retail
2024-06-21,Walnuts,South,50,474.4,Sunil,Online,Wholesale
2024-06-21,Raisins,South,27,317.5,Sunil,Offline,Wholesale
2024-06-22,Cashews,East,31,422.23,Sunil,Online,Wholesale
2024-06-22,Pistachios,East,19,203.2,Meena,Online,Wholesale
2024-06-22,Cashews,East,48,525.71,Ali,Offline,Retail
2024-06-23,Pistachios,North,12,188.37,Sunil,Online,Retail
2024-06-23,Walnuts,West,23,177.21,Meena,Offline,Retail
2024-06-24,Walnuts,West,28,145.63,Anita,Online,Retail
2024-06-24,Pistachios,South,40,696.87,Raj,Offline,Wholesale
2024-06-24,Cashews,West,17,138.02,Raj,Offline,Wholesale
2024-06-25,Walnuts,West,17,140.92,Sunil,Online,Retail
2024-06-25,Pistachios,South,12,190.56,Ali,Offline,Wholesale
2024-06-25,Cashews,East,18,262.67,Raj,Offline,Retail
2024-06-25,Almonds,North,7,138.96,Raj,Online,Retail
2024-06-26,Pistachios,South,3,19.88,Meena,Online,Retail
2024-06-26,Pistachios,West,18,304.89,Sunil,Offline,Retail
2024-06-26,Almonds,South,22,195.12,Anita,Online,Wholesale
2024-06-27,Walnuts,East,36,632.07,Ali,Offline,Wholesale
2024-06-27,Cashews,South,7,91.33,Anita,Online,Retail
2024-06-27,Almonds,North,50,287.63,Meena,Offline,Wholesale
2024-06-28,Cashews,East,40,490.38,Meena,Online,Retail
2024-06-29,Raisins,North,7,130.19,Sunil,Offline,Retail
2024-06-29,Almonds,South,40,652.35,Sunil,Offline,Wholesale
2024-06-29,Walnuts,West,48,611.87,Sunil,Online,Wholesale
2024-06-29,Walnuts,North,19,339.09,Ali,Online,Wholesale
2024-06-30,Cashews,East,34,405.68,Anita,Offline,Wholesale
2024-06-30,Raisins,North,35,369.24,Anita,Offline,Wholesale
2024-06-30,Pistachios,North,17,240.47,Ali,Offline,Retail
2024-06-30,Almonds,West,50,395.45,Meena,Offline,Wholesale
2024-07-01,Almonds,East,39,361.01,Sunil,Online,Retail
2024-07-01,Pistachios,South,22,255.1,Ali,Offline,Wholesale
2024-07-01,Cashews,West,34,266.52,Anita,Online,Wholesale
2024-07-01,Almonds,East,42,316.94,Raj,Offline,Wholesale
2024-07-02,Cashews,West,41,442.46,Meena,Offline,Wholesale
2024-07-02,Almonds,North,48,289.95,Sunil,Online,Wholesale
2024-07-02,Pistachios,North,47,731.18,Sunil,Online,Retail
2024-07-03,Cashews,West,22,207.7,Anita,Online,Wholesale
2024-07-03,Almonds,West,3,29.47,Anita,Offline,Wholesale
2024-07-03,Pistachios,North,18,276.34,Anita,Online,Retail
2024-07-04,Pistachios,East,45,788.54,Anita,Online,Wholesale
2024-07-04,Almonds,East,38,711.37,Meena,Online,Wholesale
2024-07-05,Almonds,South,19,229.55,Raj,Online,Retail
2024-07-05,Walnuts,East,50,497.2,Anita,Offline,Retail
2024-07-06,Almonds,South,35,217.02,Raj,Online,Retail
2024-07-07,Raisins,West,16,294.51,Raj,Online,Retail
2024-07-07,Walnuts,West,38,338.37,Raj,Offline,Retail
2024-07-07,Cashews,West,26,374.66,Meena,Offline,Wholesale
2024-07-08,Walnuts,North,14,169.94,Sunil,Offline,Wholesale
2024-07-08,Walnuts,North,15,290.14,Sunil,Offline,Retail
2024-07-08,Almonds,West,29,317.45,Anita,Offline,Wholesale
2024-07-08,Raisins,East,2,20.1,Anita,Offline,Retail
2024-07-09,Pistachios,West,2,39.92,Meena,Offline,Wholesale
2024-07-10,Pistachios,North,4,32.64,Meena,Offline,Wholesale
2024-07-10,Almonds,North,41,785.54,Sunil,Offline,Wholesale
2024-07-10,Cashews,East,41,257.46,Meena,Online,Wholesale
2024-07-11,Pistachios,South,46,274.09,Meena,Online,Retail
2024-07-11,Cashews,West,41,753.23,Ali,Online,Retail
2024-07-12,Walnuts,South,28,274.66,Meena,Offline,Wholesale
2024-07-13,Raisins,South,6,71.12,Meena,Offline,Wholesale
2024-07-14,Pistachios,North,2,38.06,Sunil,Online,Wholesale
2024-07-14,Almonds,North,14,183.34,Meena,Online,Wholesale
2024-07-15,Raisins,East,33,557.41,Ali,Online,Retail
2024-07-16,Pistachios,South,43,738.55,Sunil,Online,Retail
2024-07-16,Raisins,West,38,364.3,Raj,Online,Retail
2024-07-16,Walnuts,East,49,296.19,Meena,Offline,Retail
2024-07-17,Almonds,North,16,152.99,Anita,Offline,Retail
2024-07-17,Cashews,West,37,421.33,Raj,Offline,Retail
2024-07-17,Walnuts,North,16,254.87,Anita,Online,Retail
2024-07-18,Cashews,South,16,228.76,Sunil,Offline,Retail
2024-07-19,Walnuts,South,28,537.92,Raj,Online,Retail
2024-07-19,Almonds,South,12,139.41,Raj,Offline,Wholesale
2024-07-19,Almonds,South,3,30.64,Anita,Online,Retail
2024-07-20,Almonds,West,6,86.79,Anita,Online,Retail
2024-07-20,Raisins,East,49,334.03,Sunil,Offline,Retail
2024-07-20,Cashews,East,8,146.58,Anita,Offline,Wholesale
2024-07-21,Raisins,East,32,199.35,Sunil,Online,Retail
2024-07-21,Raisins,East,16,222.62,Raj,Online,Wholesale
2024-07-22,Raisins,North,49,370.67,Raj,Offline,Retail
2024-07-22,Walnuts,East,27,181.92,Sunil,Online,Retail
2024-07-23,Almonds,West,4,47.29,Raj,Offline,Wholesale
2024-07-23,Almonds,North,37,312.84,Meena,Online,Wholesale
2024-07-23,Walnuts,East,43,219.42,Raj,Online,Wholesale
2024-07-23,Cashews,East,3,52.21,Ali,Online,Wholesale
2024-07-24,Pistachios,East,32,420.43,Ali,Offline,Wholesale
2024-07-25,Raisins,West,43,793.89,Raj,Online,Retail
2024-07-25,Raisins,South,14,108.86,Raj,Online,Wholesale
2024-07-26,Cashews,West,14,171.17,Raj,Online,Retail
2024-07-26,Raisins,South,41,472.8,Sunil,Offline,Wholesale
2024-07-26,Walnuts,South,46,758.06,Raj,Offline,Retail
2024-07-26,Cashews,West,2,15.13,Ali,Online,Retail
2024-07-27,Walnuts,East,40,535.01,Meena,Offline,Retail
2024-07-27,Cashews,West,18,323.11,Sunil,Offline,Retail
2024-07-27,Pistachios,South,32,539.44,Raj,Online,Wholesale
2024-07-27,Pistachios,East,22,198.77,Anita,Online,Retail
2024-07-28,Pistachios,South,47,620.88,Raj,Online,Retail
2024-07-28,Pistachios,North,32,237.31,Sunil,Offline,Wholesale
2024-07-29,Raisins,South,41,698.01,Anita,Offline,Wholesale
2024-07-29,Cashews,South,17,260.32,Ali,Online,Retail
2024-07-29,Almonds,North,30,376.28,Ali,Online,Wholesale
2024-07-29,Cashews,North,13,216.92,Meena,Online,Retail
2024-07-30,Cashews,West,1,11.68,Anita,Offline,Retail
2024-07-30,Walnuts,West,31,618.99,Meena,Online,Retail
2024-07-31,Cashews,East,22,323.08,Ali,Offline,Retail
2024-07-31,Almonds,South,12,132.18,Sunil,Online,Wholesale
2024-08-01,Pistachios,North,18,333.41,Meena,Online,Retail
2024-08-02,Almonds,North,22,383.76,Sunil,Offline,Wholesale
2024-08-02,Raisins,West,24,360.4,Raj,Offline,Retail
2024-08-03,Pistachios,South,37,600.27,Ali,Online,Retail
2024-08-03,Almonds,East,21,358.76,Anita,Online,Wholesale
2024-08-03,Walnuts,West,33,459.58,Meena,Online,Retail
2024-08-04,Almonds,South,49,260.52,Raj,Offline,Retail
2024-08-04,Walnuts,North,39,751.88,Meena,Offline,Wholesale
2024-08-05,Walnuts,West,43,515.58,Sunil,Online,Retail
2024-08-05,Walnuts,West,46,551.13,Raj,Offline,Wholesale
2024-08-05,Almonds,South,43,252.99,Sunil,Online,Retail
2024-08-05,Raisins,South,37,626.84,Ali,Offline,Wholesale
2024-08-06,Pistachios,West,35,503.54,Ali,Offline,Retail
2024-08-06,Raisins,East,42,317.63,Raj,Online,Retail
2024-08-06,Pistachios,South,25,252.76,Anita,Online,Retail
2024-08-07,Walnuts,West,34,233.96,Sunil,Online,Wholesale
2024-08-08,Raisins,West,18,185.47,Anita,Offline,Retail
2024-08-09,Cashews,South,35,368.81,Raj,Offline,Wholesale
2024-08-09,Raisins,West,49,963.49,Anita,Offline,Wholesale
2024-08-10,Cashews,North,36,505.14,Sunil,Offline,Wholesale
2024-08-10,Almonds,East,10,198.08,Anita,Online,Wholesale
2024-08-11,Almonds,North,2,39.18,Meena,Online,Retail
2024-08-11,Cashews,South,28,476.41,Ali,Online,Wholesale
2024-08-12,Walnuts,South,27,436.43,Meena,Offline,Retail
2024-08-12,Almonds,West,43,841.33,Anita,Online,Retail
2024-08-12,Raisins,South,19,255.87,Sunil,Online,Retail
2024-08-13,Raisins,North,3,24.87,Ali,Offline,Wholesale
2024-08-13,Almonds,North,14,178.21,Ali,Online,Wholesale
2024-08-14,Almonds,West,21,241.76,Sunil,Online,Wholesale
2024-08-14,Almonds,South,18,336.26,Ali,Online,Wholesale
2024-08-14,Almonds,East,26,193.91,Anita,Online,Retail
2024-08-14,Almonds,South,7,123.92,Anita,Online,Wholesale
2024-08-15,Raisins,West,42,386.65,Ali,Offline,Wholesale
2024-08-16,Walnuts,East,20,281.57,Sunil,Offline,Wholesale
2024-08-16,Almonds,East,36,578.08,Anita,Offline,Retail
2024-08-16,Almonds,South,28,544.1,Raj,Offline,Retail
2024-08-16,Pistachios,East,34,173.77,Sunil,Online,Wholesale
2024-08-17,Cashews,East,36,253.07,Ali,Online,Retail
2024-08-17,Pistachios,East,38,260.15,Ali,Offline,Retail
2024-08-17,Pistachios,South,31,551.35,Meena,Offline,Retail
2024-08-18,Pistachios,West,45,375.22,Raj,Offline,Wholesale
2024-08-19,Pistachios,South,22,188.63,Anita,Offline,Wholesale
2024-08-19,Raisins,South,16,316.47,Anita,Offline,Wholesale
2024-08-20,Cashews,North,44,488.08,Raj,Online,Wholesale
2024-08-20,Cashews,South,37,633.03,Meena,Online,Retail
2024-08-20,Pistachios,North,37,367.27,Raj,Online,Retail
2024-08-21,Walnuts,East,24,126.99,Anita,Offline,Wholesale
2024-08-21,Walnuts,North,26,473.99,Sunil,Offline,Wholesale
2024-08-21,Cashews,West,47,557.52,Meena,Online,Retail
2024-08-22,Pistachios,East,4,26.41,Anita,Offline,Retail
2024-08-23,Raisins,West,30,399.99,Meena,Offline,Wholesale
2024-08-23,Raisins,West,1,15.65,Anita,Offline,Retail
2024-08-23,Pistachios,North,35,262.04,Sunil,Online,Retail
2024-08-23,Pistachios,South,1,14.82,Sunil,Online,Retail
2024-08-24,Pistachios,East,15,93.58,Anita,Offline,Wholesale
2024-08-24,Walnuts,South,18,275.33,Ali,Online,Retail
2024-08-24,Pistachios,North,11,210.71,Ali,Offline,Retail
2024-08-24,Walnuts,West,4,55.64,Meena,Online,Retail
2024-08-25,Cashews,West,29,151.24,Ali,Offline,Wholesale
2024-08-25,Pistachios,West,22,407.11,Sunil,Offline,Wholesale
2024-08-26,Pistachios,East,5,75.91,Raj,Offline,Wholesale
2024-08-26,Walnuts,West,45,496.71,Sunil,Online,Wholesale
2024-08-27,Almonds,North,26,359.59,Raj,Offline,Wholesale
2024-08-28,Walnuts,West,1,9.08,Raj,Offline,Wholesale
2024-08-29,Almonds,West,44,740.77,Meena,Offline,Retail
2024-08-29,Raisins,South,42,257.25,Sunil,Offline,Wholesale
2024-08-29,Cashews,South,22,360.67,Anita,Online,Retail
2024-08-30,Almonds,South,49,493.56,Raj,Offline,Wholesale
2024-08-31,Pistachios,West,2,33.98,Meena,Offline,Wholesale
2024-08-31,Cashews,East,41,393.69,Raj,Online,Retail
2024-08-31,Walnuts,North,30,397.38,Ali,Online,Wholesale
2024-08-31,Pistachios,East,30,458.55,Meena,Online,Retail
2024-09-01,Pistachios,East,47,730.18,Anita,Offline,Wholesale
2024-09-01,Cashews,East,47,406.26,Ali,Offline,Wholesale
2024-09-01,Almonds,West,36,420.54,Sunil,Offline,Wholesale
2024-09-01,Cashews,East,33,584.27,Ali,Offline,Wholesale
2024-09-02,Almonds,North,36,521.46,Anita,Online,Wholesale
2024-09-03,Walnuts,East,32,491.79,Ali,Online,Retail
2024-09-03,Cashews,North,39,329.07,Ali,Online,Retail
2024-09-03,Cashews,West,9,127.56,Sunil,Online,Retail
2024-09-03,Raisins,North,19,181.58,Meena,Offline,Wholesale
2024-09-04,Cashews,South,42,632.54,Anita,Online,Retail
2024-09-05,Cashews,South,14,170.77,Raj,Online,Wholesale
2024-09-05,Walnuts,West,21,105.5,Raj,Online,Wholesale
2024-09-05,Walnuts,North,43,474.35,Ali,Online,Wholesale
2024-09-05,Pistachios,East,10,61.23,Meena,Offline,Wholesale
2024-09-06,Almonds,West,7,118.69,Meena,Offline,Wholesale
2024-09-06,Walnuts,East,45,797.85,Anita,Offline,Retail
2024-09-06,Almonds,East,11,122.51,Anita,Offline,Wholesale
2024-09-06,Raisins,West,21,214.88,Ali,Online,Retail
2024-09-07,Walnuts,South,2,32.45,Ali,Offline,Retail
2024-09-07,Pistachios,West,46,461.49,Meena,Offline,Wholesale
2024-09-08,Raisins,West,18,99.46,Meena,Offline,Wholesale
2024-09-09,Almonds,East,30,265.07,Meena,Offline,Retail
2024-09-10,Pistachios,South,43,436.17,Raj,Online,Retail
2024-09-11,Raisins,North,36,379.36,Ali,Offline,Wholesale
2024-09-11,Pistachios,South,38,548.12,Ali,Online,Wholesale
2024-09-11,Almonds,South,5,93.82,Sunil,Offline,Retail
2024-09-11,Almonds,West,29,571.57,Ali,Offline,Retail
2024-09-12,Cashews,South,13,67.15,Anita,Online,Wholesale
2024-09-13,Walnuts,West,28,279.89,Anita,Online,Wholesale
2024-09-14,Raisins,West,38,215.29,Anita,Offline,Retail
2024-09-14,Cashews,West,24,443.61,Meena,Offline,Retail
2024-09-15,Walnuts,West,36,624.5,Meena,Online,Wholesale
2024-09-16,Almonds,East,38,541.25,Anita,Offline,Wholesale
2024-09-16,Walnuts,South,9,65.68,Ali,Offline,Retail
2024-09-16,Walnuts,West,22,340.27,Meena,Online,Retail
2024-09-17,Cashews,West,7,116.97,Anita,Offline,Retail
2024-09-18,Raisins,South,31,311.97,Ali,Offline,Wholesale
2024-09-18,Pistachios,West,23,284.85,Sunil,Online,Retail
2024-09-19,Almonds,East,41,805.08,Anita,Online,Wholesale
2024-09-19,Pistachios,South,1,18.26,Sunil,Offline,Retail
2024-09-20,Cashews,East,48,616.85,Raj,Online,Wholesale
2024-09-20,Pistachios,West,6,78.62,Ali,Offline,Retail
2024-09-21,Almonds,West,27,290.55,Meena,Online,Retail
2024-09-21,Pistachios,West,36,269.17,Meena,Offline,Retail
2024-09-22,Almonds,North,11,169.02,Anita,Offline,Retail
2024-09-22,Almonds,South,18,359.01,Meena,Offline,Retail
2024-09-22,Pistachios,North,35,405.22,Raj,Offline,Wholesale
2024-09-22,Pistachios,East,20,215.03,Sunil,Offline,Wholesale
2024-09-23,Almonds,South,39,352.34,Raj,Offline,Wholesale
2024-09-23,Raisins,South,29,304,Anita,Offline,Wholesale
2024-09-24,Walnuts,East,25,394.66,Ali,Online,Wholesale
2024-09-24,Cashews,East,26,221.97,Meena,Online,Retail
2024-09-24,Walnuts,North,11,131.67,Meena,Online,Retail
2024-09-25,Almonds,East,31,560.79,Ali,Offline,Retail
2024-09-25,Walnuts,North,16,127.94,Anita,Online,Retail
2024-09-25,Pistachios,North,37,648.34,Anita,Offline,Retail
2024-09-25,Walnuts,North,11,59.93,Raj,Online,Wholesale
2024-09-26,Pistachios,South,45,309.59,Meena,Online,Wholesale
2024-09-27,Cashews,North,2,32.96,Meena,Offline,Wholesale
2024-09-27,Walnuts,West,34,276.72,Raj,Online,Wholesale
2024-09-28,Almonds,North,1,14.81,Meena,Online,Wholesale
2024-09-28,Almonds,South,13,230.44,Meena,Online,Retail
2024-09-28,Walnuts,North,23,201.47,Ali,Offline,Wholesale
2024-09-29,Raisins,West,6,47.62,Ali,Offline,Retail
2024-09-29,Almonds,West,44,271.19,Anita,Offline,Wholesale
2024-09-30,Almonds,South,15,223.03,Meena,Offline,Wholesale
2024-09-30,Walnuts,South,45,495.95,Sunil,Offline,Retail
2024-09-30,Almonds,West,16,159.48,Raj,Offline,Retail
2024-10-01,Almonds,East,1,7.88,Raj,Offline,Wholesale
2024-10-02,Almonds,South,27,300.77,Sunil,Online,Wholesale
2024-10-02,Pistachios,West,8,152.29,Ali,Offline,Retail
2024-10-02,Walnuts,North,10,64.75,Meena,Offline,Wholesale
2024-10-02,Cashews,East,18,246,Sunil,Offline,Wholesale
2024-10-03,Raisins,West,6,112.82,Ali,Online,Retail
2024-10-03,Almonds,South,48,365.37,Raj,Online,Retail
2024-10-04,Raisins,South,7,108.59,Raj,Offline,Retail
2024-10-05,Cashews,South,2,39.04,Sunil,Offline,Retail
2024-10-05,Cashews,West,22,112.33,Meena,Offline,Retail
2024-10-06,Cashews,East,29,264.17,Sunil,Offline,Wholesale
2024-10-07,Almonds,East,26,199.01,Sunil,Online,Wholesale
2024-10-07,Raisins,North,11,117.74,Sunil,Offline,Retail
2024-10-08,Walnuts,East,43,654.49,Anita,Offline,Wholesale
2024-10-08,Raisins,North,25,467.28,Sunil,Online,Wholesale
2024-10-08,Almonds,East,50,408.34,Anita,Online,Retail
2024-10-08,Walnuts,North,16,251.94,Sunil,Online,Retail
2024-10-09,Almonds,East,25,266.69,Raj,Offline,Retail
2024-10-10,Cashews,South,2,23.4,Raj,Offline,Retail
2024-10-10,Raisins,East,20,163.5,Sunil,Online,Retail
2024-10-10,Almonds,North,34,430.56,Ali,Online,Retail
2024-10-11,Pistachios,East,11,152.1,Sunil,Offline,Retail
2024-10-11,Walnuts,North,31,230.77,Anita,Online,Retail
2024-10-11,Walnuts,South,1,13.3,Anita,Online,Retail
2024-10-12,Raisins,North,44,569.88,Raj,Online,Retail
2024-10-12,Cashews,South,20,124.59,Meena,Online,Wholesale
2024-10-12,Pistachios,West,29,439.57,Raj,Offline,Wholesale
2024-10-12,Walnuts,North,44,672.33,Meena,Online,Wholesale
2024-10-13,Raisins,East,18,184.76,Raj,Offline,Retail
2024-10-14,Pistachios,East,33,388.12,Meena,Online,Retail
